count,date,title,description,org_link,link
537,2024-07-29 15:08:00,큰 변화 없는 모바일게임 매출 순위... 스마일게이트 '로드나인' 양대 앱 마켓...,"레벨 <b>인피니트</b>는 신규 캐릭터 '아인'과 신규 이벤트 'JUVENILE DAYS'를 선보이고, 이와 동시에 '아니스 : 스파클링 서머', '헬름 : 아쿠아마린' 재픽업도 선보였다. 이와 함께 여름 해변을 콘셉트로 한 팝업스토어도 27일부터... ",http://gamefocus.co.kr/detail.php?number=158001,http://gamefocus.co.kr/detail.php?number=158001
538,2024-07-29 14:37:00,"‘47세’ 야노시호, 불변의 애플힙 ‘역시 톱모델’",공개된 사진 속 야노 시호는 <b>인피니트</b>풀에서 수영을 즐기며 힐링 타임을 보내고 있는 가운데 톱모델다운 완벽한 보디라인이 시선을 강탈한다. 군살 없는 뒤태와 20대 부럽지 않은 애플힙까지 완벽 그 자체다. 야노... ,https://www.mk.co.kr/article/11079539,https://m.entertain.naver.com/article/009/0005342061
539,2024-07-29 12:16:00,"저소음 스위치와 무한 휠로 편리하게, 앱코 WM600 저소음 <b>인피니트</b> 휠 무선 마...","바로 앱코 WM600 저소음 <b>인피니트</b> 휠 무선 마우스다.■ 휴대하기 편리한 작고 조용한 저소음 마우스 새롭게 만나볼 수 있는 사무용 마우스, 앱코 WM600 모델의 구성을 먼저 살펴보았다. 일단, 판매되는 제품의 컬러는... ",https://kbench.com/?q=node/258430,https://kbench.com/?q=node/258430
540,2024-07-29 07:01:00,"야노 시호, 탄력 넘치는 애플힙..모델은 몸매 관리도 잘하네","공개된 사진 속 야노 시호는 오키나와의 한 호텔을 방문, <b>인피니트</b>풀에서 수영을 즐기며 여유로운 시간을 보내고 있는 모습이다. 야노 시호의 완벽한 보디라인과 애플힙이 보는 이의 시선을 사로잡는다. 한편 야노... ",http://biz.heraldcorp.com/view.php?ud=202407290659534139478_1,https://m.entertain.naver.com/article/112/0003711665
541,2024-07-28 18:08:00,"위기의 마블, 로다주의 재림[할리웃통신]",'어벤져스: <b>인피니트</b> 워'와 '어벤져스: 엔드게임'에 이어 '어벤져스:둠스데이'와 '어벤져스:시크릿 워즈'를 연출하게 된 조 루소 감독은 이날 &quot;닥터 둠은 가장 복잡하면서도 재밌는 캐릭터다. 그렇기에 닥터 둠을 연기할... ,https://www.tvreport.co.kr/world/article/827337/,https://m.entertain.naver.com/article/213/0001303595
542,2024-07-28 17:18:00,"“새로운 마스크” 로다주, 4년만에 ‘어벤져스’ 빌런으로 복귀..팬들 열광(...","루소 형제는 이전에 ‘어벤져스: <b>인피니트</b> 워’와 ‘어벤져스: 엔드게임’을 포함해 MCU에서 네 편의... ‘어벤져스: <b>인피니트</b> 워’, ‘어벤져스: 엔드게임’을 포함한 10편의 마블 영화에서 아이언맨 역을 맡아... ",http://www.osen.co.kr/article/G1112385428,https://m.entertain.naver.com/article/109/0005125505
543,2024-07-28 16:39:00,“남자였으면 구속” 중요부위까지‥女스타 성추행 논란ing [이슈와치],"B1A4 팬들이 고발하자 앞서 같은 프로그램에 출연한 <b>인피니트</b>, 블락비 팬들도 같은 피해를 호소하며 경찰에 고발장을 제출했다. 이와 관련해 서울 마포경찰서는 &quot;B1A4, <b>인피니트</b>, 블락비 세 그룹 멤버들 진술을 다 받았지만... ",https://www.newsen.com/news_view.php?uid=202407281550240810,https://m.entertain.naver.com/article/609/0000880243
544,2024-07-28 13:02:00,&quot;니케와 여의도에서 여름 즐겨요&quot;…뜨거웠던 더현대 팝업스토어,시프트업이 개발하고 레벨 <b>인피니트</b>가 서비스하는 인기 모바일 게임 ‘승리의 여신: 니케’가 여름 시즌을 맞아 여의도 더현대 서울에 ‘2024 여름 팝업스토어’를 마련했다. 레벨<b>인피니트</b>는 다음달 8일까지 더현대 서울... ,https://zdnet.co.kr/view/?no=20240728130129,https://n.news.naver.com/mnews/article/092/0002339942?sid=105
545,2024-07-28 11:46:00,투투 ‘일과 이분의 일’ [Z를 위한 X의 가요⑰],"오지훈, 유현재, 황혜영 등 1기 멤버들은 2016년 JTBC ‘슈가맨’에 출연했는데 당시 김지훈의 자리는 <b>인피니트</b> 멤버 남우현이 대신하기도 했다. ◆‘일과 이분의 일’은, 1994년 4월 발표된 투투의 데뷔곡이자 대표적인... ",https://www.dailian.co.kr/news/view/1388974/?sc=Naver,https://m.entertain.naver.com/article/119/0002855813
546,2024-07-28 10:24:00,'니케'들과 함께 여의도에서 보내는 시원한 여름,승리의 여신: 니케는 시프트업이 개발하고 레벨 <b>인피니트</b>가 글로벌 배급을 맡은 미소녀 수집형 건 슈팅 게임이다. 이용자는 '지휘관'의 역할을 맡아 미소녀의 모습을 한 사이보그 '니케'들을 지휘해 인류를 위협하는 적... ,http://www.g-enews.com/ko-kr/news/article/news_all/202407280027211938c5fa75ef86_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202407280027211938c5fa75ef86_1/article.html
547,2024-07-27 15:12:00,&quot;지휘관님 여의도에 오신 것을 환영합니다&quot; 레벨<b>인피니트</b> '승리의 여신 : 니케...,"레벨 <b>인피니트</b>는 27일, 서울 여의도에 위치한 더현대 서울에서 자사가 서비스하고 시프트업이 개발하는... 레벨 <b>인피니트</b> 관계자는 “더현대 서울에서 진행되는 이번 팝업스토어는 여름을 맞아 선보인 콘텐츠를 추억할... ",http://gamefocus.co.kr/detail.php?number=157983,http://gamefocus.co.kr/detail.php?number=157983
548,2024-07-27 12:46:00,"앱코, 무선 스트리밍 마이크 'MP3400' &amp; 저소음 마우스 'WM600' 출시",저소음 <b>인피니트</b> 휠 무선 마우스(이하: WM600)'의 출시 소식을 밝혔다. MP3400은 잡음 없이 깔끔한 레코딩을... WM600의 스크롤 기능은 일반적인 마우스 휠과 다르게 걸림 없는 <b>인피니트</b> 휠 타입으로 단 한번의 스크롤로 긴... ,http://www.ilovepc.co.kr/news/articleView.html?idxno=50292,http://www.ilovepc.co.kr/news/articleView.html?idxno=50292
549,2024-07-27 12:40:00,니케 팝업 스토어 &quot;폭염보다 뜨거운 유저들의 열정&quot;,레벨<b>인피니트</b>가 27일 여의도 더현대에서 니케 팝업 스토어를 개최했다. 기자도 니케를 좋아하는 팬으로서 더현대를 방문했다. 기자는 니케 후드를 입고 있었다. 직원인줄 알았는지 니케 행사 방문객 3명이 기자에게 어디서... ,https://www.gametoc.co.kr/news/articleView.html?idxno=83127,https://www.gametoc.co.kr/news/articleView.html?idxno=83127
550,2024-07-27 12:20:00,시프트업 '니케' 압도적 비주얼...더현대 서울 방문객 시선 집중 [현장],시프트업이 개발하고 레벨 <b>인피니트</b>가 서비스하는 인기 모바일 게임 '승리의 여신: 니케'가 여름 시즌을 맞아 '팝업 성지' 여의도 더현대 서울에 '2024 여름 팝업스토어'를 마련했다. 2022년 11월 출시된 '승리의 여신: 니케... ,http://www.ftoday.co.kr/news/articleView.html?idxno=326004,http://www.ftoday.co.kr/news/articleView.html?idxno=326004
551,2024-07-27 12:16:00,오텍 주가 들썩...목적 기반 차량(PBV) 시장 진출 대박 터트리나,오텍 HLB제약이 속한 고령화 사회(노인복지) 관련주에는 큐렉소 오스코텍 LG화학 원익 엔지켐생명과학 <b>인피니트</b>헬스케어 HLB제약 유비케어 인바디 메타바이오메드 테라젠이텍스 마크로젠 앱클론 코오롱티슈진 인성정보... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=279132,https://www.pinpointnews.co.kr/news/articleView.html?idxno=279132
552,2024-07-27 04:31:00,[새 책] 들풀의 구원 외,"더퀘스트·276쪽·2만1,000원 △고잉 <b>인피니트</b> 마이클 루이스 지음. 박홍경 옮김. 샘 뱅크먼프리드는 27세에 세계 최대 규모의 암호화폐 거래소 FTX를 세웠고, 창업 2년 만에 '전 세계 30대 미만 인구 중 가장 부자'가 됐다.... ",https://www.hankookilbo.com/News/Read/A2024072314500004895?did=NA,https://n.news.naver.com/mnews/article/469/0000814586?sid=103
553,2024-07-26 19:56:00,막 오르는 파리올림픽...비자vs마스터카드 중 승자는?,"혜택 측면에서 살펴보면 비자는 <b>인피니트</b>, 시그니처 등급에 '진에어 빠른 체크인' 혜택과 '전 세계 900여개 프리미엄 호텔 무료 객실 업그레이드' 혜택을, <b>인피니트</b> 등급에는 '서울·도쿄 등 10곳의 미슐랭 레스토랑... ",http://www.fnnews.com/news/202407260936010528,https://n.news.naver.com/mnews/article/014/0005219326?sid=101
554,2024-07-26 19:02:00,"유이, 화보 촬영 때마다 비 오고 흐려...'날씨요괴' 등극",영상 속에서 유이는 화보 촬영을 위해 바다와 <b>인피니트</b> 풀이 이어진 다낭의 한 리조트에서 풀 메이크업을 받은 채로 서 있다. 하지만 '갑작스러운 기상 악화'라는 자막과 함께 촬영 현장이 어수선해진다. 어떻게든 촬영을... ,https://www.tvreport.co.kr/uncategorized/article/827093/,https://m.entertain.naver.com/article/213/0001303473
555,2024-07-26 19:00:00,[게임뉴스] 카카오게임즈 'POE' 신규 리그 출시 외 주요 소식,■ 이벤트 - 레벨 <b>인피니트</b>는 자사가 서비스하는 신개념 전략 체인 RPG '백야극광'에서 '라이자의 아틀리에2'와 콜라보레이션 이벤트를 진행한다고 26일 밝혔다. 이번 콜라보레이션 이벤트 기간 동안에는 기간 한정... ,http://www.gamevu.co.kr/news/articleView.html?idxno=34329,http://www.gamevu.co.kr/news/articleView.html?idxno=34329
556,2024-07-26 18:46:00,[북스&amp;] 견제 없는 시스템이 초래한 FTX 파산,신간 ‘고잉 <b>인피니트</b>(원제 Going Infinite)’는 앞서 ‘머니볼’ ‘빅 쇼트’를 집필하며 논픽션 분야에서 명성을 쌓아온 작가 마이클 루이스의 샘 뱅크먼-프리드 취재 기록이다. 저자는 1년 넘는 기간 동안 그를 밀착... ,https://www.sedaily.com/NewsView/2DBW3ALNON,https://n.news.naver.com/mnews/article/011/0004372315?sid=103
557,2024-07-26 18:40:00,"레벨 <b>인피니트</b> '백야극광', '라이자의 아틀리에2' 콜라보레이션 진행",레벨 <b>인피니트</b>는 자사가 서비스하는 신개념 전략 체인 RPG ‘백야극광’에서 ‘라이자의 아틀리에2’와 콜라보레이션 이벤트를 진행한다고 26일 밝혔다. 이번 콜라보레이션 이벤트 기간 동안에는 기간 한정 이벤트... ,http://gamefocus.co.kr/detail.php?number=157981,http://gamefocus.co.kr/detail.php?number=157981
558,2024-07-26 18:00:00,"백야극광, ‘라이자의 아틀리에2’ 콜라보","레벨 <b>인피니트</b>는 자사가 서비스하는 신개념 전략 체인 RPG ‘백야극광’에서 ‘라이자의 아틀리에2’와... 손에 넣을 수 있는 ‘창작 투고 이벤트’가 진행되는 만큼, 한 층 더 뜨거운 열기가 예상된다. 태그 : 레벨 <b>인피니트</b>",https://kbench.com/?q=node/258495,https://kbench.com/?q=node/258495
559,2024-07-26 17:56:00,"앱코, <b>인피니트</b> 휠 저소음 마우스 ‘WM600’ 출시","저소음 <b>인피니트</b> 휠 무선 마우스(이하 WM600)의 출시 소식을 밝혔다. ?WM600은 상,하,좌,우 네가지 방향으로... WM600의 스크롤 기능은 일반적인 마우스 휠과 다르게 걸림 없는 <b>인피니트</b> 휠 타입으로 단 한번의 스크롤로 긴... ",https://kbench.com/?q=node/258492,https://kbench.com/?q=node/258492
560,2024-07-26 17:30:00,"백야극광, ‘라이자의 아틀리에2’ 콜라보",레벨 <b>인피니트</b>는 자사가 서비스하는 신개념 전략 체인 RPG ‘백야극광’에서 ‘라이자의 아틀리에2’와 콜라보레이션 이벤트를 진행한다고 26일 밝혔다. 이번 콜라보레이션 이벤트 기간 동안에는 기간 한정 이벤트... ,https://www.gamechosun.co.kr/webzine/article/view.php?no=207309,https://www.gamechosun.co.kr/webzine/article/view.php?no=207309
561,2024-07-26 17:24:00,"백야극광, ‘라이자의 아틀리에2’ 컬래버",레벨 <b>인피니트</b>는 자사가 서비스하는 전략 체인 RPG '백야극광'에서 ‘라이자의 아틀리에2’와 컬래버레이션 이벤트를 진행한다고 오늘(26일) 밝혔다.이번 컬래버레이션 이벤트 기간 동안에는 기간 한정 이벤트 '연금술사와... ,https://www.thisisgame.com/webzine/game/nboard/225/?n=192148,https://www.thisisgame.com/webzine/game/nboard/225/?n=192148
562,2024-07-26 17:13:00,[책마을] 확률 숭배한 천재에서 금융 사기범 전락한 FTX 창업자,어쩌면 &lt;고잉 <b>인피니트</b>&gt;도 한 젊은 영웅에 대한 이야기가 될 수 있었다. 루이스는 2021년 말 처음 SBF에 대해... &lt;고잉 <b>인피니트</b>&gt;는 영웅 이야기를 쓰려다 범죄자 이야기로 바뀐 혼란이 책에 고스란히 묻어난다. 루이스는... ,https://www.hankyung.com/article/2024072623331,https://n.news.naver.com/mnews/article/015/0005014786?sid=103
563,2024-07-26 17:08:00,"앱코, <b>인피니트</b> 휠 저소음 마우스 ‘WM600’ 출시",▲ ©앱코 앱코에서 ABKO WM600 저소음 <b>인피니트</b> 휠 무선 마우스(이하 WM600)의 출시 소식을 밝혔다. WM600은 상... WM600의 스크롤 기능은 일반적인 마우스 휠과 다르게 걸림 없는 <b>인피니트</b> 휠 타입으로 단 한번의 스크롤로 긴... ,http://www.betanews.net:8080/article/1471776.html,http://www.betanews.net:8080/article/1471776.html
564,2024-07-26 14:48:00,[이 주의 책]'돈 밝히는 세계사' 외,중앙은행에 대한 숨은 이야기와 국가 정책까지 금융과 경제를 바로 보기 위한 통찰을 담았다.(차현진 지음/문학동네) 고잉 <b>인피니트</b> 한때 기업가치가 55조원을 넘었던 세계 2위 암호화폐 거래소 FTX의 몰락 과정을 다룬다.... ,https://view.asiae.co.kr/article/2024072607380544649,https://n.news.naver.com/mnews/article/277/0005451349?sid=103
565,2024-07-26 13:05:00,한눈에 읽는 신간,"▶고잉 <b>인피니트</b>(마이클 루이스 지음·박홍경 옮김, 중앙북스)=2022년 11월, 미국 암호화폐시장은 격변을 겪는다. 특히 세계 제 2의 암호화폐 거래소 FTX가 파산 선고를 하면서 그야말로 패닉 상태에 이른다. 그 중심엔 FTX... ",https://news.heraldcorp.com/view.php?ud=20240726050453,https://n.news.naver.com/mnews/article/016/0002341284?sid=103
566,2024-07-26 10:31:00,하반기 서울 분양 스타트…강남권 대어들이 몰려온다,또 삼성전자는 자사의 프리미엄 라인에서도 최고급 라인의 제품인 AI 기능이 탑재 된 ‘비스포크 AI 무풍 시스템 에어컨 <b>인피니트</b> 라인’을 이번 그란츠 리버파크에 처음으로 적용할 예정이다. 더불어 강동구 처음으로... ,https://www.mk.co.kr/article/11077574,https://n.news.naver.com/mnews/article/009/0005340973?sid=101
567,2024-07-26 09:42:00,격차 등[이 책],고잉 <b>인피니트</b> 마이클 루이스 지음. 박홍경 옮김. ‘머니볼’의 저자인 마이클 루이스가 이번에 주목한 인물은 가상화폐 거래소 FTX의 설립자 샘 뱅크먼프리드다. 세계에서 가장 젊은 억만장자이자 천재로 추앙받던... ,https://www.munhwa.com/news/view.html?no=2024072601032012000002,https://n.news.naver.com/mnews/article/021/0002650804?sid=103
568,2024-07-26 08:14:00,오르세를 옮겨온 ‘아르떼뮤지엄 부산’의 작품 세계[함영훈의 멋·맛·쉼],"이 밖에도 국내외 아르떼뮤지엄에서 많은 사랑을 받은 ‘워터폴 <b>인피니트</b>(WATERFALL INFINITE)’, ‘웨이브(WAVE)’ 까지 총 19개의 작품을 통해 관람객에게 보다 다양한 경험을 선사한다. 아르떼뮤지엄 부산은... ",https://news.heraldcorp.com/view.php?ud=20240726050056,https://n.news.naver.com/mnews/article/016/0002340990?sid=103
569,2024-07-26 07:54:00,"게임산업 큰손, 한국 공습…대작들 쏟아지는데, 국내기업 어쩌나",중국 1위 게임사 텐센트게임즈의 글로벌 브랜드 레벨 <b>인피니트</b>는 지난달 한국 시장에 히트작 ‘왕자영요’의 글로벌판 ‘아너 오브 킹즈’를 정식 출시했다. 문제는 역차별이다. 중국 게임 시장은 현지 업체와 퍼블리싱... ,https://www.mk.co.kr/article/11077389,https://n.news.naver.com/mnews/article/009/0005340865?sid=105
570,2024-07-25 22:00:00,[게임브리핑] '일곱 개의 대죄:그랜드 크로스' 4.5주년 업데이트 외,'승리의 여신:니케' 신규 캐릭터와 스토리 업데이트 레벨 <b>인피니트</b>가 모바일 슈팅 게임 '승리의 여신:니케'에 신규 캐릭터 및 스토리를 업데이트했다. 우선 SSR 등급 신규 캐릭터 '아인'을 추가했다. 아인은 SSR 등급의... ,https://it.chosun.com/news/articleView.html?idxno=2023092120199,https://it.chosun.com/news/articleView.html?idxno=2023092120199
571,2024-07-25 20:18:00,‘코인의 왕’은 어쩌다 사기꾼이 됐나[책과 삶],"고잉 <b>인피니트</b> 마이클 루이스 지음 | 박홍경 옮김 중앙북스 | 400쪽 | 2만5000원 암호화폐에 전혀 관심이 없는... 미국 법원은 그렇게 판단했지만, 마이클 루이스가 쓴 &lt;고잉 <b>인피니트</b>&gt;를 읽고 나면 혼란스러워진다. &lt;빅숏... ",https://www.khan.co.kr/culture/culture-general/article/202407252011045,https://n.news.naver.com/mnews/article/032/0003310855?sid=103
572,2024-07-25 19:18:00,"[게임뉴스] 웹젠 '뮤 모나크2', 사전예약 개시 외 주요 소식",- 레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 '승리의 여신: 니케'에 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번 업데이트로... ,http://www.gamevu.co.kr/news/articleView.html?idxno=34303,http://www.gamevu.co.kr/news/articleView.html?idxno=34303
573,2024-07-25 17:58:00,"[오늘의 CPNT] 던전앤파이터 모바일, '점핑파크' 성장 지원 이벤트 外","◆승리의 여신: 니케, SSR 캐릭터 아인 및 신규 스토리 이벤트 추가 레벨 <b>인피니트</b>는 미소녀 건슈팅 액션 '승리의 여신: 니케'가 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. SSR 등급의... ",https://dealsite.co.kr/articles/125925,https://dealsite.co.kr/articles/125925
574,2024-07-25 17:56:00,게임쇼도 中 돌풍 … 獨 밀어내고 1위 임박,중국 1위 게임사 텐센트의 글로벌 브랜드 레벨 <b>인피니트</b>는 지난달 한국시장에 히트작 '왕저룽야오'의 글로벌판 '아너 오브 킹즈'를 정식 출시했다. 문제는 역차별이다. 중국 게임시장은 현지 업체와 퍼블리싱(배급)... ,https://www.mk.co.kr/article/11077024,https://n.news.naver.com/mnews/article/009/0005340673?sid=105
575,2024-07-25 17:40:00,"빛을 보지 못한 비운의 작품, 개발 취소된 게임 프로젝트 모음","'헤일로 <b>인피니트</b>'가 출시된 2021년 12월경부터 개발 소문이 돌았고, 유로게이머에서는 2년 동안 개발이 진행되어 왔다고 2022년 9월에 보도한 바 있다. '헤일로 <b>인피니트</b>'가 업계에 큰 반향을 불러일으키지 못하면서... ",http://www.gamevu.co.kr/news/articleView.html?idxno=34144,http://www.gamevu.co.kr/news/articleView.html?idxno=34144
576,2024-07-25 17:32:00,하이엔드 주거명작 '그란츠 리버파크' 8월 2일 오픈,우선 그란츠 리버파크에는 삼성전자가 지난 달 신규 출시한 AI 기능이 탑재된 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인을 국내 주택 업계 최초로 적용한다. 비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인은... ,http://www.ikld.kr/news/articleView.html?idxno=297955,http://www.ikld.kr/news/articleView.html?idxno=297955
577,2024-07-25 17:30:00,[7월 25일] '승리의 여신: 니케' 신규 캐릭터 '아인' 업데이트 등 게임 업계 ...,#신작 및 업데이트 레벨 <b>인피니트</b> - 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 '승리의 여신: 니케'에 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번... ,https://www.gameple.co.kr/news/articleView.html?idxno=210212,https://www.gameple.co.kr/news/articleView.html?idxno=210212
578,2024-07-25 17:20:00,"[업뎃 투데이] 테일즈위버, 챕터 외전 6 '루비코나' 스토리 공개 外","■ 승리의 여신: 니케, SSR 캐릭터 아인 및 신규 스토리 이벤트 출시 기간 한정 수영복 니케 '아니스 : 스파클링 서머', '헬름 : 아쿠아마린' 재픽업 진행 레벨 <b>인피니트</b>가 건슈팅 액션 '승리의 여신: 니케'에 SSR 등급 캐릭터... ",http://www.worktoday.co.kr/news/articleView.html?idxno=55694,http://www.worktoday.co.kr/news/articleView.html?idxno=55694
579,2024-07-25 16:58:00,"[업데이트] 레드랩게임즈 '롬', 한국 전용 신규 서버 오픈","■ 시프트업 '니케', 신규 캐릭터 '아인' 및 스토리 이벤트 시작 레벨<b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 건슈팅 액션 '승리의 여신: 니케'에 신규 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를... ",http://theviewers.co.kr/View.aspx?No=3313613,http://theviewers.co.kr/View.aspx?No=3313613
580,2024-07-25 16:58:00,"[게임소식] 컴투스 '크로니클', 길드 콘텐츠 리뉴얼 진행 외",ⓒ레벨 <b>인피니트</b> 레벨 <b>인피니트</b>는 미소녀 건슈팅 액션 '승리의 여신: 니케'에 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다. 이번 업데이트로 신규 캐릭터(니케) '아인'의 등장과 함께 기간 한정 모집 니케인... ,https://sports.hankooki.com/news/articleView.html?idxno=6869569,https://sports.hankooki.com/news/articleView.html?idxno=6869569
581,2024-07-25 16:56:00,"팝업 개장 예고한 니케, 신규 캐릭터·시나리오 추가","▲ 승리의 여신: 니케 2024 여름 팝업 스토어 대표 이미지 (사진제공: 레벨 <b>인피니트</b>) 레벨 <b>인피니트</b>는 25일, 승리의 여신: 니케에 SSR 등급 캐릭터 아인과 신규 스토리 및 신규 시나리오를 공개했다. SSR 등급 화력형 니케... ",https://www.gamemeca.com/mv.php?inflow=naver&gid=1751442,https://n.news.naver.com/mnews/article/356/0000068229?sid=004
582,2024-07-25 15:48:00,"레벨 <b>인피니트</b>, '승리의 여신: 니케' 신규 캐릭터 및 스토리 이벤트 추가",사진=레벨 <b>인피니트</b> ［월요신문=주윤성 기자］레벨 <b>인피니트</b>는 승리의 여신: 니케에 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번 업데이트로 신규 캐릭터 아인의 등장과 함께 기간... ,http://www.wolyo.co.kr/news/articleView.html?idxno=244226,http://www.wolyo.co.kr/news/articleView.html?idxno=244226
583,2024-07-25 15:32:00,"승리의 여신: 니케, SSR 캐릭터 '아인'·신규 스토리 이벤트 출시","승리의 여신: 니케, SSR 캐릭터 '아인'·신규 스토리 이벤트 출시 레벨 <b>인피니트</b>는 시프트업이 개발한 미소녀 건슈팅 액션 ‘승리의 여신: 니케’에 SSR 등급 캐릭터 ‘아인’과 신규 스토리 이벤트를 추가한다고 25일... ",https://www.viva100.com/main/view.php?key=20240725010007877,https://www.viva100.com/main/view.php?key=20240725010007877
584,2024-07-25 14:58:00,"&quot;무더위는 잊자&quot; 게임사들, 한여름 오프라인 이벤트 전개",ⓒ레벨 <b>인피니트</b>  게임사들이 여름 성수기에 맞춰 각종 오프라인 행사를 펼치고 있다. 체험형 프로그램... 25일 업계에 따르면 레벨 <b>인피니트</b>는 시프트업이 개발한 미소녀 건슈팅 액션 '승리의 여신: 니케'의 2024 여름... ,https://sports.hankooki.com/news/articleView.html?idxno=6869559,https://sports.hankooki.com/news/articleView.html?idxno=6869559
585,2024-07-25 14:56:00,"'승리의 여신: 니케', SSR 캐릭터 아인 및 스토리 이벤트 추가",레벨<b>인피니트</b>는 모바일 건슈팅액션 게임 '승리의 여신: 니케'에 SSR 등급 캐릭터 아인과 스토리 이벤트를 추가했다. 이번 업데이트로 캐릭터(니케) 아인의 등장과 함께 기간 한정 모집 니케인 아니스 : 스파클링 서머... ,https://www.fomos.kr/redirect/news_view?news_cate_id=2&entry_id=135080,https://m.sports.naver.com/esports/article/236/0000243971
586,2024-07-25 14:53:00,"'승리의 여신: 니케', SSR 캐릭터 아인 및 신규 스토리 이벤트 출시",레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 ‘승리의 여신: 니케’에 SSR 등급 캐릭터 ‘아인’과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번 업데이트로... ,https://zdnet.co.kr/view/?no=20240725145227,https://n.news.naver.com/mnews/article/092/0002339631?sid=105
587,2024-07-25 13:41:00,"[nikke] 니케, SSR 캐릭터 아인 및 신규 스토리 이벤트 출시",자료제공 - 레벨 <b>인피니트</b> 레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 ‘승리의 여신: 니케’에 SSR 등급 캐릭터 ‘아인’과 신규 스토리 이벤트를 추가한다고 25일... ,http://www.inven.co.kr/webzine/news/?news=297806&site=nikke,https://m.sports.naver.com/esports/article/442/0000174380
588,2024-07-25 13:06:00,"레벨 <b>인피니트</b> '승리의 여신: 니케', SSR 캐릭터 아인 및 신규 스토리 이벤트...",레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 '승리의 여신: 니케'에 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번 업데이트로 신규... ,http://gamefocus.co.kr/detail.php?number=157901,http://gamefocus.co.kr/detail.php?number=157901
589,2024-07-25 12:46:00,"‘승리의 여신: 니케’, SSR 캐릭터 아인 및 신규 스토리 이벤트 출시",레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 ‘승리의 여신: 니케’에 SSR 등급 캐릭터 ‘아인’과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번... ,https://www.gamechosun.co.kr/webzine/article/view.php?no=207234,https://www.gamechosun.co.kr/webzine/article/view.php?no=207234
590,2024-07-25 12:38:00,"승리의 여신: 니케, SSR 캐릭터 아인 및 신규 스토리 이벤트 출시",레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 세계 탈환을 위한 미소녀 건슈팅 액션 승리의 여신: 니케에 SSR 등급 캐릭터 아인과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. ? 이번 업데이트로 신규... ,https://kbench.com/?q=node/258412,https://kbench.com/?q=node/258412
591,2024-07-25 12:11:00,[콘텐츠 핫&amp;뉴] ‘승리의 여신:니케’ ‘아인’과 스토리 이벤트 추가,레벨 <b>인피니트</b>는 미소녀 건슈팅 액션 ‘승리의 여신: 니케’에 SSR 등급 캐릭터 ‘아인’과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 이번 업데이트로 신규 캐릭터(니케) ‘아인’이 등장한다. 이와함께 기간... ,https://www.mk.co.kr/article/11076501,https://n.news.naver.com/mnews/article/009/0005340375?sid=105
592,2024-07-25 12:10:00,"니케, SSR 캐릭터 아인 출시",레벨 <b>인피니트</b>는 시프트업이 개발한 '승리의 여신: 니케'에 SSR 등급 캐릭터 '아인'과 신규 스토리 이벤트를 추가한다고 25일 밝혔다. 신규 니케 '아인'의 등장과 함께 기간 한정 모집 니케인 '아니스 : 스파클링 서머... ,https://www.gametoc.co.kr/news/articleView.html?idxno=83066,https://www.gametoc.co.kr/news/articleView.html?idxno=83066
